town,ward,precinct,office,district,party,candidate,votes
Lowell,10,3,President,,Republican,Total Votes Cast,2
Ashburnham,-,1,President,,Democratic,John Edwards,86
Pepperell,-,3,President,,Libertarian,Michael Badnarik,0
Boston,9,1,President,,Libertarian,Ruben Perez,0
Brockton,1,C,President,,Libertarian,Total Votes Cast,1
Framingham,-,18,President,,Democratic,"Lyndon H. LaRouche, Jr.",0
Quincy,6,4,President,,Libertarian,Jeffrey Diket,0
Boston,21,9,President,,Democratic,No Preference,1
Orange,-,1,President,,Republican,George W. Bush,49
Boston,17,9,President,,Libertarian,Blank Votes,0
Fall River,6,A,President,,Republican,All Others,0
Pembroke,-,5,President,,Libertarian,Blank Votes,0
Lowell,3,2,President,,Democratic,Blank Votes,0
Reading,-,6,President,,Green-Rainbow,Kent Mesplay,0
Arlington,-,10,President,,Libertarian,Jeffrey Diket,0
Worcester,1,1,President,,Libertarian,Jeffrey Diket,0
Maynard,-,1,President,,Democratic,John F. Kerry,238
Westborough,-,5,President,,Democratic,Blank Votes,3
Hull,-,3,President,,Libertarian,All Others,1
Newbury,-,1,President,,Democratic,Blank Votes,1
Ware,-,C,President,,Democratic,Carol Moseley Braun,0
Boston,5,11,President,,Libertarian,Blank Votes,0
Stow,-,1,President,,Democratic,Al Sharpton,3
Arlington,-,21,President,,Democratic,Howard Dean,18
Boston,10,5,President,,Democratic,John Edwards,28
Boston,5,8,President,,Democratic,Al Sharpton,5
Springfield,1,E,President,,Libertarian,Aaron Russo,0
Milton,-,10,President,,Republican,Blank Votes,3
E. Bridgewater,-,4,President,,Democratic,Dennis J. Kucinich,3
Weston,-,1,President,,Green-Rainbow,Kent Mesplay,0
Methuen,-,1,President,,Democratic,"Lyndon H. LaRouche, Jr.",0
Townsend,-,2,President,,Democratic,No Preference,4
Malden,1,1,President,,Democratic,Wesley K. Clark,0
Swansea,-,4,President,,Democratic,John F. Kerry,198
Belmont,-,5,President,,Democratic,Al Sharpton,1
Needham,-,E,President,,Green-Rainbow,Blank Votes,1
Norwood,-,2,President,,Democratic,Howard Dean,8
Boston,15,4,President,,Green-Rainbow,Lorna Salzman,0
Adams,-,5,President,,Democratic,Al Sharpton,1
Mashpee,-,5,President,,Republican,All Others,0
Medfield,-,1,President,,Democratic,John F. Kerry,214
Springfield,3,C,President,,Democratic,Richard E. Gephardt,0
Everett,2,3,President,,Republican,Total Votes Cast,10
Saugus,-,2,President,,Republican,Blank Votes,0
Canton,-,3,President,,Democratic,Howard Dean,4
Marlborough,1,2,President,,Republican,Total Votes Cast,37
Amesbury,-,3,President,,Democratic,Joseph Lieberman,0
Framingham,-,6,President,,Republican,No Preference,2
Taunton,5,B,President,,Libertarian,Gary Nolan,0
Watertown,-,5,President,,Democratic,No Preference,0
Everett,5,1,President,,Green-Rainbow,Kent Mesplay,0
Springfield,1,D,President,,Libertarian,Aaron Russo,0
Milton,-,4,President,,Libertarian,Michael Badnarik,0
Boston,14,11,President,,Libertarian,Blank Votes,0
Wareham,-,4,President,,Libertarian,Gary Nolan,0
Waltham,9,2,President,,Green-Rainbow,No Preference,0
Ashfield,-,1,President,,Democratic,John Edwards,41
N. Adams,4,4,President,,Democratic,Carol Moseley Braun,1
Worcester,8,5,President,,Green-Rainbow,All Others,0
Wilbraham,-,B,President,,Democratic,John F. Kerry,199
Boston,11,10,President,,Libertarian,Gary Nolan,0
Salem,7,1,President,,Green-Rainbow,All Others,0
New Bedford,2,C,President,,Democratic,Blank Votes,0
New Bedford,2,F,President,,Libertarian,No Preference,0
W. Springfield,-,5,President,,Green-Rainbow,David Cobb,0
Bellingham,-,1,President,,Libertarian,Jeffrey Diket,0
Brookfield,-,1,President,,Green-Rainbow,No Preference,0
Lowell,9,2,President,,Democratic,John Edwards,92
Carver,-,2,President,,Libertarian,Michael Badnarik,0
Oakham,-,1,President,,Democratic,Carol Moseley Braun,0
Boston,8,4,President,,Libertarian,Ruben Perez,0
Newton,1,1,President,,Libertarian,No Preference,0
Gloucester,3,1,President,,Democratic,Carol Moseley Braun,1
Watertown,-,11,President,,Green-Rainbow,All Others,0
Leominster,1,C,President,,Democratic,Joseph Lieberman,1
Boxford,-,1,President,,Republican,All Others,1
Spencer,-,1,President,,Democratic,Carol Moseley Braun,0
Fall River,9,C,President,,Democratic,Al Sharpton,0
Boston,6,3,President,,Democratic,Carol Moseley Braun,0
Acton,-,1,President,,Democratic,John F. Kerry,294
Boston,21,1,President,,Libertarian,Aaron Russo,0
Boxford,-,3,President,,Democratic,No Preference,1
Arlington,-,16,President,,Democratic,Al Sharpton,5
Lexington,-,2,President,,Democratic,Total Votes Cast,1061
Pittsfield,4,B,President,,Green-Rainbow,Lorna Salzman,0
Marlborough,2,1,President,,Democratic,"Lyndon H. LaRouche, Jr.",1
Boston,18,18,President,,Democratic,Carol Moseley Braun,0
Winchester,-,8,President,,Green-Rainbow,David Cobb,0
Boston,13,9,President,,Democratic,All Others,1
Lowell,7,1,President,,Republican,Total Votes Cast,14
Ware,-,A,President,,Democratic,Wesley K. Clark,1
Boston,7,10,President,,Democratic,"Lyndon H. LaRouche, Jr.",0
Quincy,3,1,President,,Green-Rainbow,Kent Mesplay,0
Boston,16,3,President,,Republican,Blank Votes,1
E. Longmeadow,-,3,President,,Republican,George W. Bush,30
Plymouth,-,14,President,,Democratic,Carol Moseley Braun,1
Dartmouth,-,6,President,,Democratic,Howard Dean,1
Boston,20,13,President,,Democratic,No Preference,1
Brockton,1,C,President,,Green-Rainbow,Total Votes Cast,0
Salisbury,-,2,President,,Republican,Blank Votes,0
Bourne,-,2,President,,Democratic,Blank Votes,1
Boston,19,10,President,,Libertarian,Gary Nolan,0
Easton,-,5,President,,Libertarian,Total Votes Cast,0
Taunton,3,B,President,,Libertarian,Jeffrey Diket,0
Montague,-,6,President,,Democratic,Blank Votes,0
Rockport,-,2,President,,Libertarian,Aaron Russo,0
Springfield,2,E,President,,Libertarian,Total Votes Cast,0
Lowell,10,2,President,,Democratic,Wesley K. Clark,1
Westwood,-,4,President,,Libertarian,All Others,1
Northampton,7,A,President,,Green-Rainbow,All Others,0
Lawrence,E,4,President,,Democratic,Carol Moseley Braun,0
E. Longmeadow,-,4,President,,Democratic,Wesley K. Clark,1
Worcester,3,4,President,,Democratic,All Others,1
Marlborough,5,2,President,,Democratic,Richard E. Gephardt,0
Boston,1,1,President,,Green-Rainbow,Paul Glover,0
Quincy,4,5,President,,Democratic,Howard Dean,0
Brockton,7,B,President,,Democratic,Blank Votes,3
Springfield,3,F,President,,Libertarian,Ruben Perez,0
Fitchburg,2,A,President,,Democratic,Dennis J. Kucinich,0
Framingham,-,1,President,,Democratic,"Lyndon H. LaRouche, Jr.",0
Northampton,4,B,President,,Democratic,Total Votes Cast,428
Fitchburg,5,B,President,,Libertarian,Gary Nolan,0
Foxborough,-,1,President,,Democratic,Carol Moseley Braun,0
W. Springfield,-,6,President,,Democratic,Blank Votes,8
Brookline,-,3,President,,Republican,Total Votes Cast,11
Brookline,-,6,President,,Democratic,No Preference,1
Chicopee,6,BE,President,,Green-Rainbow,All Others,0
Everett,5,3,President,,Libertarian,No Preference,0
Boston,21,8,President,,Democratic,"Lyndon H. LaRouche, Jr.",0
Dudley,-,1,President,,Republican,All Others,1
Taunton,8,A,President,,Republican,George W. Bush,16
Haverhill,2,3,President,,Libertarian,All Others,0
Saugus,-,6,President,,Republican,All Others,0
Manchester-by-the-Sea,-,1,President,,Democratic,John Edwards,127
Waltham,2,1,President,,Libertarian,No Preference,0
Boston,13,4,President,,Democratic,Blank Votes,4
Hardwick,-,1,President,,Democratic,Dennis J. Kucinich,11
Boston,1,5,President,,Democratic,No Preference,0
Worcester,9,3,President,,Republican,No Preference,3
Needham,-,H,President,,Democratic,Howard Dean,10
Worcester,2,4,President,,Libertarian,Jeffrey Diket,0
Melrose,1,1,President,,Republican,No Preference,8
Milton,-,1,President,,Green-Rainbow,David Cobb,0
Heath,-,1,President,,Democratic,Total Votes Cast,114
Burlington,-,3,President,,Libertarian,Blank Votes,0
Arlington,-,21,President,,Republican,Total Votes Cast,20
Watertown,-,8,President,,Democratic,Carol Moseley Braun,1
Belmont,-,2,President,,Democratic,Richard E. Gephardt,0
Lowell,3,2,President,,Democratic,Wesley K. Clark,0
Framingham,-,11,President,,Republican,All Others,2
Haverhill,3,3,President,,Democratic,Al Sharpton,2
Wayland,-,2,President,,Republican,Total Votes Cast,182
Amherst,-,7,President,,Libertarian,All Others,0
Fall River,5,C,President,,Democratic,All Others,0
Lynn,4,2,President,,Democratic,Blank Votes,2
Woburn,1,1,President,,Democratic,Wesley K. Clark,1
Lowell,8,3,President,,Democratic,All Others,0
Boston,19,3,President,,Libertarian,No Preference,0
Fairhaven,-,3,President,,Libertarian,Total Votes Cast,0
Boston,16,3,President,,Republican,All Others,2
Belmont,-,6,President,,Libertarian,All Others,1
Tyngsborough,-,3,President,,Republican,No Preference,2
Springfield,5,F,President,,Libertarian,Jeffrey Diket,0
Wrentham,-,2,President,,Democratic,John F. Kerry,367
Malden,4,2,President,,Republican,Total Votes Cast,16
Grafton,-,4,President,,Libertarian,All Others,0
Boston,21,8,President,,Libertarian,Total Votes Cast,2
Taunton,5,B,President,,Green-Rainbow,Lorna Salzman,0
Saugus,-,10,President,,Democratic,Joseph Lieberman,2
Quincy,2,5,President,,Libertarian,Gary Nolan,0
Gloucester,2,1,President,,Libertarian,Gary Nolan,0
Boston,9,2,President,,Democratic,Joseph Lieberman,1
Boston,12,8,President,,Libertarian,Blank Votes,0
Worcester,8,1,President,,Democratic,All Others,0
Natick,-,6,President,,Democratic,John F. Kerry,439
Boston,6,6,President,,Democratic,All Others,3
Leominster,1,B,President,,Democratic,All Others,0
Chicopee,4,A,President,,Libertarian,Blank Votes,0
Boston,22,3,President,,Libertarian,Jeffrey Diket,0
Westborough,-,2,President,,Libertarian,Jeffrey Diket,0
Boston,19,5,President,,Democratic,Richard E. Gephardt,0
Boston,18,6,President,,Libertarian,Gary Nolan,0
Fitchburg,5,A,President,,Libertarian,Gary Nolan,1
Chicopee,6,BW,President,,Green-Rainbow,Total Votes Cast,0
Worcester,2,1,President,,Green-Rainbow,Lorna Salzman,0
Swampscott,-,4,President,,Democratic,All Others,2
Malden,4,2,President,,Green-Rainbow,Lorna Salzman,0
Sturbridge,-,1,President,,Democratic,Richard E. Gephardt,0
Quincy,6,2,President,,Green-Rainbow,Paul Glover,0
Sudbury,-,2,President,,Democratic,Al Sharpton,2
Bedford,-,3,President,,Green-Rainbow,All Others,0
Westport,-,E,President,,Democratic,Total Votes Cast,290
Littleton,-,3,President,,Republican,Blank Votes,7
Springfield,5,F,President,,Republican,Total Votes Cast,10
Woburn,7,2,President,,Democratic,Richard E. Gephardt,0
Needham,-,A,President,,Libertarian,Michael Badnarik,0
Framingham,-,8,President,,Libertarian,Jeffrey Diket,0
Boston,10,3,President,,Libertarian,All Others,0
Boston,9,4,President,,Democratic,John F. Kerry,157
Savoy,-,1,President,,Green-Rainbow,Paul Glover,0
Boylston,-,1,President,,Democratic,Dennis J. Kucinich,16
Quincy,5,5,President,,Libertarian,Blank Votes,0
Brockton,6,A,President,,Libertarian,Jeffrey Diket,0
Royalston,-,2,President,,Democratic,Wesley K. Clark,0
Wilmington,-,3,President,,Libertarian,Blank Votes,0
Quincy,2,1,President,,Libertarian,Blank Votes,0
Springfield,5,A,President,,Democratic,Al Sharpton,7
Haverhill,2,1,President,,Democratic,Howard Dean,2
Melrose,1,1,President,,Democratic,Joseph Lieberman,4
Duxbury,-,4,President,,Green-Rainbow,Kent Mesplay,0
Pittsfield,1,A,President,,Libertarian,Aaron Russo,0
Framingham,-,17,President,,Republican,No Preference,1
Somerville,3,2,President,,Democratic,Dennis J. Kucinich,55
Boston,22,2,President,,Libertarian,Blank Votes,0
Amesbury,-,2,President,,Libertarian,No Preference,0
Waltham,1,1,President,,Republican,No Preference,2
Salem,4,1,President,,Democratic,Al Sharpton,1
Walpole,-,8,President,,Democratic,Dennis J. Kucinich,1
Medfield,-,3,President,,Libertarian,Aaron Russo,0
Newton,1,2,President,,Democratic,Richard E. Gephardt,1
Attleboro,4,B,President,,Democratic,Joseph Lieberman,2
Newton,3,2,President,,Green-Rainbow,Lorna Salzman,0
Lunenburg,-,B,President,,Democratic,Richard E. Gephardt,0
Leicester,-,2,President,,Libertarian,Total Votes Cast,0
Millis,-,2,President,,Democratic,Richard E. Gephardt,0
Beverly,4,1,President,,Green-Rainbow,Total Votes Cast,1
Greenfield,-,4,President,,Democratic,Al Sharpton,2
Carver,-,2,President,,Green-Rainbow,Kent Mesplay,0
Newbury,-,1,President,,Democratic,Richard E. Gephardt,1
Woburn,3,2,President,,Democratic,Total Votes Cast,329
Hanson,-,1,President,,Libertarian,Aaron Russo,0
Easton,-,6,President,,Democratic,Dennis J. Kucinich,5
Fall River,6,B,President,,Libertarian,Michael Badnarik,0
Egremont,-,1,President,,Democratic,Total Votes Cast,205
Brockton,6,A,President,,Democratic,John F. Kerry,99
Dracut,-,9,President,,Libertarian,Gary Nolan,0
Marblehead,-,4,President,,Democratic,Blank Votes,3
W. Springfield,-,3,President,,Democratic,All Others,0
Boston,2,7,President,,Democratic,"Lyndon H. LaRouche, Jr.",1
Wakefield,-,4,President,,Libertarian,All Others,0
Milton,-,5,President,,Green-Rainbow,Blank Votes,0
Brockton,4,B,President,,Republican,No Preference,3
Acton,-,3,President,,Democratic,Howard Dean,26
Northborough,-,1,President,,Democratic,Howard Dean,10
Plymouth,-,4,President,,Libertarian,Blank Votes,0
Holliston,-,3,President,,Democratic,John F. Kerry,227
Chelsea,3,2,President,,Green-Rainbow,Total Votes Cast,0
Norton,-,1,President,,Libertarian,Jeffrey Diket,0
Springfield,7,B,President,,Libertarian,No Preference,0
Foxborough,-,3,President,,Libertarian,Michael Badnarik,0
Peabody,3,2,President,,Libertarian,Jeffrey Diket,0
Boston,17,6,President,,Republican,No Preference,1
Millbury,-,3,President,,Libertarian,Aaron Russo,0
Peabody,5,1,President,,Democratic,Howard Dean,2
Pembroke,-,4,President,,Libertarian,Gary Nolan,0
Northampton,5,B,President,,Democratic,Al Sharpton,4
Worcester,8,3,President,,Libertarian,Jeffrey Diket,0
Maynard,-,4,President,,Democratic,Carol Moseley Braun,1
Worcester,7,4,President,,Democratic,No Preference,3
Lee,-,2,President,,Green-Rainbow,Lorna Salzman,0
Boston,18,22,President,,Green-Rainbow,Total Votes Cast,0
Watertown,-,4,President,,Green-Rainbow,Total Votes Cast,1
Melrose,6,2,President,,Democratic,Total Votes Cast,273
Northampton,3,B,President,,Green-Rainbow,Lorna Salzman,0
Newton,5,3,President,,Democratic,John Edwards,66
Fall River,8,B,President,,Libertarian,Ruben Perez,0
Duxbury,-,6,President,,Democratic,Carol Moseley Braun,0
Newton,1,2,President,,Green-Rainbow,Lorna Salzman,0
Cambridge,3,1,President,,Republican,No Preference,2
Bellingham,-,5,President,,Libertarian,Ruben Perez,0
Worcester,9,1,President,,Green-Rainbow,Blank Votes,0
Upton,-,1,President,,Green-Rainbow,All Others,0
Concord,-,3,President,,Republican,George W. Bush,161
Worcester,10,4,President,,Libertarian,Aaron Russo,0
Boston,12,3,President,,Green-Rainbow,Kent Mesplay,0
Boston,18,14,President,,Libertarian,Total Votes Cast,0
W. Brookfield,-,1,President,,Democratic,John Edwards,46
Saugus,-,4,President,,Democratic,Dennis J. Kucinich,0
Boston,20,20,President,,Democratic,Richard E. Gephardt,0
Woburn,5,2,President,,Republican,All Others,2
Worcester,1,1,President,,Democratic,Carol Moseley Braun,0
Chicopee,5,B,President,,Libertarian,Michael Badnarik,0
Chicopee,2,A,President,,Libertarian,Ruben Perez,0
Ashland,-,4,President,,Libertarian,Michael Badnarik,0
Blackstone,-,3,President,,Republican,Total Votes Cast,22
Lynn,1,2,President,,Democratic,Blank Votes,1
Swampscott,-,5,President,,Libertarian,Total Votes Cast,0
Boston,14,7,President,,Green-Rainbow,Lorna Salzman,0
Milton,-,1,President,,Libertarian,Ruben Perez,0
Tyngsborough,-,4,President,,Democratic,Wesley K. Clark,3
Stoneham,-,2,President,,Libertarian,Michael Badnarik,0
Rockland,-,5,President,,Green-Rainbow,All Others,0
New Bedford,2,F,President,,Republican,All Others,3
Wareham,-,3,President,,Democratic,Dennis J. Kucinich,7
Lanesborough,-,1,President,,Democratic,Al Sharpton,2
Boston,18,9,President,,Republican,George W. Bush,16
Barre,-,2,President,,Green-Rainbow,David Cobb,0
Boston,18,4,President,,Libertarian,No Preference,0
Boston,5,3,President,,Libertarian,All Others,0
Revere,3,2,President,,Democratic,Total Votes Cast,211
Oxford,-,4,President,,Libertarian,Michael Badnarik,0
Middleborough,-,2,President,,Democratic,All Others,0
N. Andover,-,4,President,,Libertarian,Gary Nolan,0
Boston,18,11,President,,Democratic,All Others,0
Worcester,2,5,President,,Democratic,Joseph Lieberman,1
Boston,11,6,President,,Democratic,Howard Dean,11
Somerville,5,1,President,,Libertarian,All Others,1
Norton,-,3,President,,Green-Rainbow,Kent Mesplay,0
Needham,-,B,President,,Libertarian,Michael Badnarik,0
Salisbury,-,1,President,,Democratic,No Preference,1
Belmont,-,8,President,,Democratic,Richard E. Gephardt,1
Cambridge,4,3,President,,Libertarian,Gary Nolan,0
S. Hadley,-,E,President,,Democratic,John F. Kerry,231
Lynn,3,2,President,,Democratic,Richard E. Gephardt,2
Quincy,6,3,President,,Democratic,Total Votes Cast,389
Taunton,4,B,President,,Democratic,All Others,0
Canton,-,4,President,,Green-Rainbow,No Preference,0
Worcester,6,5,President,,Republican,All Others,0
Chelmsford,-,3,President,,Democratic,Al Sharpton,3
Dracut,-,4,President,,Libertarian,Gary Nolan,0
Pittsfield,2,A,President,,Libertarian,No Preference,0
Peabody,4,2,President,,Democratic,Al Sharpton,0
Braintree,-,6,President,,Republican,Blank Votes,0
Bourne,-,2,President,,Democratic,Joseph Lieberman,1
Boston,18,18,President,,Democratic,No Preference,2
Cambridge,4,2,President,,Republican,Blank Votes,4
Beverly,4,1,President,,Republican,No Preference,5
Richmond,-,1,President,,Libertarian,All Others,0
Weymouth,-,18,President,,Democratic,Carol Moseley Braun,0
Lowell,2,2,President,,Democratic,Al Sharpton,1
Lawrence,E,2,President,,Democratic,Dennis J. Kucinich,2
Monson,-,C,President,,Democratic,"Lyndon H. LaRouche, Jr.",0
Springfield,3,C,President,,Republican,Total Votes Cast,5
Fairhaven,-,2,President,,Democratic,Wesley K. Clark,0
Fall River,1,C,President,,Democratic,Wesley K. Clark,0
Methuen,-,7,President,,Libertarian,Michael Badnarik,0
Everett,2,1,President,,Republican,Blank Votes,2
Chicopee,2,B,President,,Democratic,No Preference,0
Canton,-,3,President,,Democratic,Carol Moseley Braun,1
W. Springfield,-,8,President,,Libertarian,Gary Nolan,0
